Id,Label,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,strongcompnum,modularity_class,stat_inf_class,clustering,eigencentrality
7421,,2,1,3,0.66,0.65,1.31,7,0.260788,0.27078,0,0.00428,0.001362,0.000094,0,506,4,85,1,0.017193
1103,,6,5,11,3.31,3.25,6.56,8,0.200707,0.206191,12144.617555,0.002997,0.000101,0.000529,0,506,11,75,0.2,0.012676
285,,14,14,28,8.46,8.35,16.81,6,0.293583,0.307788,19062.687977,0.007447,0.005225,0.000557,0,506,0,3,0.090476,0.038731
1569,,2,3,5,1.2,1.31,2.51,6,0.288475,0.300302,51.11114,0.002843,0.004588,0.00011,0,506,4,6,0,0.017502
2977,,1,1,2,0.55,0.55,1.1,6,0.270835,0.279944,0,0.001819,0.002525,0.000082,0,506,4,64,0,0.011892
566,,8,8,16,4.7,4.9,9.6,6,0.291505,0.303496,1869.323718,0.003461,0.004362,0.000432,0,506,1,89,0.035714,0.026231
1506,,2,3,5,1.2,1.9,3.1,7,0.282366,0.293473,28.011565,0.002535,0.003415,0.000107,0,506,2,62,0,0.013618
2365,,1,1,2,0.6,0.55,1.15,7,0.268141,0.278425,0,0.002238,0.002394,0.000074,0,506,4,90,0,0.011137
3312,,1,1,2,0.55,0.55,1.1,7,0.268141,0.278425,0,0.002238,0.002394,0.000074,0,506,4,90,0,0.011137
307,,7,7,14,4.85,4.85,9.7,6,0.294552,0.307855,8884.833789,0.006707,0.004866,0.00026,0,506,6,80,0.190476,0.024797
1774,,3,3,6,1.65,1.65,3.3,6,0.272271,0.283329,35.375854,0.003487,0.0037,0.000139,0,506,4,28,0.666667,0.017919
7411,,5,3,8,2.21,1.65,3.86,7,0.273185,0.283959,7040.227152,0.004839,0.003032,0.000261,0,506,4,74,0.1,0.023448
2132,,2,1,3,1.1,0.55,1.65,7,0.261772,0.27082,1.833691,0.003441,0.001196,0.000102,0,506,2,102,0,0.017223
2878,,1,1,2,0.55,0.6,1.15,7,0.282579,0.29402,0,0.002788,0.002482,0.000072,0,506,4,55,0,0.012687
1144,,5,5,10,2.8,2.85,5.65,7,0.2923,0.30647,404.850188,0.005871,0.005762,0.000208,0,506,2,9,0.45,0.031211
629,,8,9,17,4.65,4.66,9.31,6,0.307333,0.321511,9222.980138,0.005944,0.006271,0.000342,0,506,1,86,0.1,0.033032
1280,,3,4,7,1.75,2.3,4.05,6,0.301715,0.313589,181.407253,0.004188,0.004468,0.000155,0,506,1,104,0.083333,0.020816
2968,,1,1,2,0.55,0.55,1.1,7,0.282579,0.29402,0,0.002788,0.002482,0.000072,0,506,4,55,0,0.012687
1191,,6,6,12,3.3,3.3,6.6,7,0.297641,0.311398,222.162027,0.007848,0.007657,0.000204,0,506,4,58,0.333333,0.038883
1833,,3,3,6,1.65,1.65,3.3,7,0.289388,0.30188,43.280624,0.004831,0.004501,0.000115,0,506,4,46,0,0.02273
7428,,3,3,6,1.11,1.11,2.22,7,0.291573,0.304464,960.39448,0.005559,0.004789,0.000131,0,506,4,19,0,0.02388
1166,,5,5,10,2.8,2.85,5.65,7,0.293055,0.305184,4194.925926,0.003883,0.00348,0.000277,0,506,4,18,0,0.019049
2932,,1,2,3,0.55,1.1,1.65,7,0.291074,0.303583,8.41817,0.002788,0.004572,0.000072,0,506,4,105,0,0.012687
1314,,5,5,10,2.75,2.75,5.5,7,0.302837,0.315651,7162.835609,0.006244,0.006096,0.000235,0,506,5,9,0.1,0.031901
635,,7,9,16,4.15,5.2,9.35,6,0.302788,0.316022,8040.097312,0.0053,0.005864,0.000271,0,506,6,7,0.069444,0.025899
2150,,2,2,4,1.1,1.1,2.2,7,0.291074,0.303583,16.559177,0.004875,0.004572,0.000097,0,506,4,105,0,0.022995
2809,,1,1,2,0.55,0.55,1.1,7,0.282579,0.29402,0,0.002788,0.002482,0.000072,0,506,4,55,0,0.012687
2007,,2,2,4,1.1,1.1,2.2,7,0.289657,0.301257,93.835596,0.002982,0.002676,0.000112,0,506,7,93,0,0.014223
2596,,1,1,2,0.55,0.55,1.1,7,0.282579,0.29402,0,0.002788,0.002482,0.000072,0,506,4,55,0,0.012687
540,,10,10,20,5.75,5.8,11.55,6,0.299449,0.313362,9571.146247,0.004638,0.004609,0.000452,0,506,1,69,0.1,0.028873
404,,18,19,37,10,11.1,21.1,6,0.319192,0.336656,34820.944984,0.007683,0.009923,0.000786,0,506,7,71,0.040936,0.047436
3322,,1,0,1,0.55,0,0.55,0,0,0,0,0.002788,0,0.000072,0,297,4,55,0,0.012687
1349,,5,4,9,2.75,2.2,4.95,7,0.25929,0.26854,235.65365,0.003706,0.001145,0.000196,0,506,4,85,0,0.017918
1766,,3,2,5,1.65,1.1,2.75,7,0.262101,0.271985,20.372415,0.004443,0.001914,0.000149,0,506,4,91,0.166667,0.023356
2414,,1,1,2,0.6,1,1.6,7,0.259865,0.269546,0,0.001728,0.001838,0.000074,0,506,4,30,0,0.008878
2369,,9,8,17,4.61,3.96,8.57,6,0.304461,0.318846,428.99213,0.014402,0.010168,0.000275,0,506,4,100,0.319444,0.061906
1863,,2,2,4,1.15,1.15,2.3,7,0.278442,0.290003,6.904865,0.003048,0.003129,0.000096,0,506,4,38,0,0.015612
1352,,3,3,6,1.75,1.95,3.7,7,0.288675,0.30329,49.89105,0.006022,0.005883,0.000127,0,506,4,19,0.166667,0.030058
3362,,3,1,4,1.55,0.55,2.1,7,0.259865,0.269546,8.755976,0.004735,0.001838,0.000109,0,506,4,72,0.333333,0.021343
490,,11,12,23,6.35,7,13.35,7,0.300964,0.316571,1779.811526,0.009978,0.012595,0.000393,0,506,4,71,0.090909,0.054594
1381,,3,3,6,1.75,1.75,3.5,7,0.286731,0.299091,16.154404,0.00516,0.005308,0.00012,0,506,4,38,0.333333,0.026031
2350,,2,2,4,1.1,1.1,2.2,7,0.260136,0.270035,582.688051,0.001736,0.001847,0.000135,0,506,6,7,0,0.009212
2807,,1,1,2,0.55,1,1.55,7,0.25469,0.263921,6.549245,0.001199,0.001334,0.000073,0,506,6,7,0,0.005831
800,,5,6,11,3,3.6,6.6,7,0.284445,0.296845,1258.301382,0.001976,0.003212,0.000225,0,506,6,7,0,0.012728
232,,14,14,28,8.7,9.2,17.9,7,0.302348,0.317221,4591.608421,0.009795,0.010295,0.000491,0,506,2,106,0.058333,0.054958
598,,7,10,17,4.2,6.1,10.3,7,0.291505,0.304375,12654.557868,0.001174,0.003962,0.000319,0,506,0,66,0.033333,0.010389
2208,,2,2,4,1.1,1.15,2.25,7,0.2561,0.265727,132.584933,0.00047,0.001365,0.000121,0,506,6,7,0,0.003248
1597,,3,5,8,1.7,2.85,4.55,7,0.282154,0.294463,21.447158,0.002038,0.004131,0.000094,0,506,6,72,0.45,0.009928
6434,,0,1,1,0,0.55,0.55,7,0.254689,0.263917,0,0,0.001334,0.00005,0,518,6,35,0,0
2223,,2,3,5,1.1,1.65,2.75,7,0.262395,0.272781,17.856837,0.000345,0.001657,0.000123,0,506,6,7,0.5,0.002706
486,,5,5,10,3.35,2.95,6.3,7,0.264824,0.275819,631.974804,0.00095,0.0018,0.000217,0,506,6,7,0.1,0.006698
1689,,2,3,5,1.15,1.7,2.85,7,0.270717,0.281577,9389.258434,0.000522,0.001831,0.000176,0,506,0,3,0.166667,0.004349
4888,,0,1,1,0,0.55,0.55,7,0.254689,0.263917,0,0,0.001334,0.00005,0,519,6,35,0,0
3999,,0,1,1,0,0.55,0.55,7,0.254689,0.263917,0,0,0.001334,0.00005,0,520,6,35,0,0
2561,,1,2,3,0.55,1.1,1.65,7,0.263224,0.272843,30.426418,0.000263,0.001688,0.000085,0,506,6,88,0,0.002562
1658,,3,4,7,1.65,2.2,3.85,7,0.269627,0.280034,681.780923,0.000568,0.001991,0.000183,0,506,1,98,0,0.004779
3441,,1,0,1,0.55,0,0.55,0,0,0,0,0.000571,0,0.000118,0,308,6,35,0,0.00742
7384,,2,0,2,0.9,0,0.9,0,0,0,0,0.000743,0,0.000132,0,109,6,72,0,0.00875
2379,,1,1,2,0.6,0.9,1.5,7,0.264022,0.27474,0,0.002112,0.002179,0.000073,0,506,4,25,0,0.010419
1067,,2,2,4,1.35,1.65,3,7,0.272707,0.284184,0,0.002555,0.002705,0.000106,0,506,4,94,1,0.013517
3368,,1,1,2,0.55,0.6,1.15,7,0.264022,0.27474,0,0.002112,0.002179,0.000073,0,506,4,25,0,0.010419
2374,,2,2,4,1.1,1.15,2.25,7,0.264637,0.275639,7.110602,0.002376,0.002419,0.000102,0,506,4,100,0,0.011894
3187,,1,1,2,0.55,0.55,1.1,7,0.264022,0.27474,0,0.002112,0.002179,0.000073,0,506,4,25,0,0.010419
2377,,2,2,4,1.1,1.1,2.2,6,0.283306,0.294818,7.334807,0.003552,0.003524,0.000095,0,506,0,97,0,0.017326
1173,,6,5,11,3.3,2.75,6.05,7,0.280108,0.292381,180.459401,0.0051,0.00483,0.000196,0,506,4,8,0.066667,0.024312
657,,8,8,16,4.6,4.6,9.2,7,0.276797,0.2878,12357.853626,0.001634,0.001428,0.000428,0,506,1,100,0,0.01022
297,,9,9,18,5.85,5.55,11.4,7,0.28812,0.299931,4459.021326,0.003102,0.003592,0.000326,0,506,1,68,0.036364,0.017355
610,,9,7,16,5.15,4.1,9.25,6,0.29497,0.306712,2943.434525,0.00364,0.003372,0.000342,0,506,7,29,0.083333,0.022228
990,,6,5,11,3.35,2.8,6.15,7,0.277844,0.288967,14136.060236,0.002026,0.001743,0.000428,0,506,1,68,0,0.013071
1076,,3,2,5,1.8,1.15,2.95,7,0.282707,0.293144,35.397657,0.003426,0.002178,0.000131,0,506,1,14,0.333333,0.018376
7371,,7,6,13,3.4,3.3,6.7,7,0.282664,0.295003,15756.406428,0.002746,0.002665,0.000323,0,506,1,58,0,0.017609
1399,,2,2,4,1.2,1.2,2.4,7,0.273324,0.28312,470.176291,0.001304,0.00113,0.000119,0,506,7,51,0,0.00672
1926,,1,2,3,0.6,1.15,1.75,7,0.272331,0.282031,7.844276,0.001267,0.00127,0.000075,0,506,1,68,0,0.006117
1019,,1,0,1,0.85,0,0.85,0,0,0,0,0.001267,0,0.000075,0,263,1,14,0,0.006117
601,,5,3,8,3.2,2,5.2,7,0.296628,0.308467,153.621944,0.009648,0.005062,0.000163,0,506,4,15,0.3,0.038537
7448,,1,0,1,0.01,0,0.01,0,0,0,0,0.001267,0,0.000075,0,57,1,14,0,0.006117
1047,,2,2,4,1.35,1.65,3,7,0.271699,0.282744,0,0.001485,0.001513,0.000109,0,506,0,7,1,0.009121
947,,3,3,6,1.9,1.9,3.8,7,0.273944,0.284857,7002,0.001781,0.001636,0.000192,0,506,0,9,0.333333,0.010146
742,,3,3,6,2.05,1.9,3.95,7,0.275292,0.28632,281.338644,0.001532,0.00129,0.000146,0,506,6,7,0.333333,0.008655
2914,,1,1,2,0.55,0.6,1.15,7,0.269646,0.279978,0,0.001199,0.000958,0.000073,0,506,0,7,0,0.005831
2906,,1,1,2,0.55,0.6,1.15,7,0.269646,0.279978,0,0.001199,0.000958,0.000073,0,506,0,7,0,0.005831
2399,,2,2,4,1.1,1.1,2.2,7,0.270483,0.281223,0,0.001349,0.001109,0.000121,0,506,0,13,1,0.007404
3108,,1,1,2,0.55,0.55,1.1,7,0.269646,0.279978,0,0.001199,0.000958,0.000073,0,506,0,7,0,0.005831
2967,,1,1,2,0.55,0.55,1.1,7,0.269646,0.279978,0,0.001199,0.000958,0.000073,0,506,0,7,0,0.005831
2577,,1,2,3,0.55,1.1,1.65,7,0.269996,0.280525,80.641705,0.001199,0.001007,0.000073,0,506,0,7,0,0.005831
1141,,2,2,4,1.3,1.3,2.6,7,0.269762,0.280258,2484.353654,0.0012,0.000975,0.000127,0,506,0,7,0,0.00619
793,,5,5,10,3,3,6,7,0.277844,0.289674,7195.747355,0.001846,0.001579,0.000286,0,506,0,3,0.2,0.011504
2841,,1,1,2,0.55,0.55,1.1,7,0.269646,0.279978,0,0.001199,0.000958,0.000073,0,506,0,7,0,0.005831
2840,,1,1,2,0.55,0.55,1.1,7,0.269646,0.279978,0,0.001199,0.000958,0.000073,0,506,0,7,0,0.005831
2162,,1,1,2,0.6,0.55,1.15,7,0.269646,0.279978,0,0.001199,0.000958,0.000073,0,506,0,7,0,0.005831
7456,,1,1,2,0.01,0.55,0.56,7,0.269646,0.279978,0,0.001199,0.000958,0.000073,0,506,0,7,0,0.005831
618,,2,1,3,1.65,1,2.65,8,0.190213,0.193841,665.560471,0.001201,0.000004,0.000169,0,506,0,13,0,0.006143
7392,,2,0,2,0.85,0,0.85,0,0,0,0,0.002375,0,0.000085,0,170,0,7,0,0.01138
2313,,1,0,1,0.6,0,0.6,0,0,0,0,0.001199,0,0.000073,0,169,0,7,0,0.005831
2232,,1,0,1,0.6,0,0.6,0,0,0,0,0.001199,0,0.000073,0,168,0,7,0,0.005831
3310,,1,0,1,0.55,0,0.55,0,0,0,0,0.001199,0,0.000073,0,167,0,7,0,0.005831
3044,,1,0,1,0.55,0,0.55,0,0,0,0,0.001199,0,0.000073,0,166,0,7,0,0.005831
1728,,2,1,3,1.15,0.6,1.75,7,0.259164,0.26919,0,0.00172,0.000496,0.000111,0,506,0,3,1,0.009801
7454,,1,0,1,0.01,0,0.01,0,0,0,0,0.001199,0,0.000073,0,82,0,7,0,0.005831
2111,,2,2,4,1.1,1.55,2.65,7,0.263243,0.272065,14.610857,0.001455,0.001426,0.000122,0,506,2,93,0,0.008002
2070,,1,1,2,0.6,1,1.6,7,0.261936,0.270579,0,0.001242,0.001143,0.000084,0,506,2,57,0,0.006441
7533,,2,2,4,0.02,1.2,1.22,7,0.26328,0.272238,73.964363,0.001277,0.001167,0.000122,0,506,2,67,0,0.007051
784,,6,8,14,3.5,4.7,8.2,7,0.278009,0.290955,12247.563963,0.002106,0.002837,0.000387,0,506,1,71,0,0.014158
785,,11,10,21,6.01,5.9,11.91,6,0.30247,0.319433,10596.563439,0.00812,0.007825,0.000453,0,506,7,69,0.172727,0.048493
515,,6,5,11,3.8,3.25,7.05,7,0.272509,0.283847,5714.182163,0.002689,0.002421,0.000381,0,506,1,18,0,0.015533
2016,,1,1,2,0.6,0.6,1.2,7,0.261936,0.270579,0,0.001242,0.001143,0.000084,0,506,2,57,0,0.006441
240,,9,9,18,6.15,5.65,11.8,7,0.283756,0.297183,8915.489857,0.003034,0.003215,0.000435,0,506,7,69,0.166667,0.022856
1276,,5,6,11,2.75,3.3,6.05,7,0.2716,0.282927,395.358139,0.002607,0.002522,0.000221,0,506,2,92,0.133333,0.014859
1125,,2,2,4,1.3,1.3,2.6,7,0.264245,0.273315,17.719893,0.001368,0.001435,0.00013,0,506,7,70,0.5,0.008301
2630,,1,1,2,0.55,0.55,1.1,7,0.261936,0.270579,0,0.001242,0.001143,0.000084,0,506,2,57,0,0.006441
1001,,7,7,14,3.85,3.85,7.7,7,0.268641,0.279951,1857.996991,0.002171,0.002148,0.000328,0,506,2,92,0.02381,0.014227
924,,3,0,3,1.9,0,1.9,0,0,0,0,0.00359,0,0.000156,0,269,2,100,0,0.019525
2873,,1,0,1,0.55,0,0.55,0,0,0,0,0.001242,0,0.000084,0,268,2,57,0,0.006441
1243,,3,4,7,1.75,1.81,3.56,6,0.279836,0.290539,414.283357,0.002075,0.002148,0.000156,0,506,1,67,0,0.01217
792,,13,13,26,7.01,6.66,13.67,6,0.295388,0.308487,30103.456594,0.003927,0.003398,0.000682,0,506,2,93,0.010989,0.024533
2891,,1,1,2,0.55,0.55,1.1,6,0.277597,0.287577,0,0.00186,0.00184,0.000079,0,506,2,78,0,0.010102
3033,,1,1,2,0.55,0.55,1.1,6,0.277597,0.287577,0,0.00186,0.00184,0.000079,0,506,2,78,0,0.010102
2140,,2,1,3,1.1,0.55,1.65,6,0.277597,0.287577,9.608654,0.003442,0.00184,0.000103,0,506,4,78,0,0.01811
2126,,2,2,4,1.1,1.1,2.2,6,0.287501,0.297887,30.200436,0.002454,0.002359,0.000105,0,506,2,59,0,0.013212
1279,,4,3,7,2.25,1.7,3.95,6,0.285051,0.296406,184.174603,0.003966,0.002935,0.000178,0,506,2,92,0.166667,0.022721
1718,,2,4,6,1.15,2.35,3.5,6,0.291982,0.303456,121.956176,0.002043,0.003375,0.000105,0,506,2,69,0,0.011024
1717,,2,2,4,1.15,1.15,2.3,6,0.284036,0.295196,70.987451,0.002789,0.00271,0.00011,0,506,1,83,0,0.01546
1628,,3,5,8,1.65,2.75,4.4,6,0.294506,0.306281,232.071413,0.001234,0.00297,0.000153,0,506,7,71,0.1,0.008157
2531,,1,1,2,0.55,0.55,1.1,6,0.277597,0.287577,0,0.00186,0.00184,0.000079,0,506,2,78,0,0.010102
717,,6,6,12,3.55,3.5,7.05,6,0.284467,0.29702,12209.841766,0.002366,0.002251,0.000324,0,506,1,74,0.066667,0.014218
1077,,4,4,8,2.3,2.3,4.6,6,0.289321,0.301459,197.843642,0.004503,0.004387,0.000166,0,506,2,60,0.25,0.023502
1600,,2,2,4,1.15,1.15,2.3,6,0.279815,0.290388,0,0.002296,0.002325,0.000114,0,506,1,88,1,0.013314
989,,2,1,3,1.35,0.55,1.9,6,0.277597,0.287577,0,0.002227,0.00184,0.000084,0,506,1,49,1,0.011446
1224,,4,3,7,2.25,1.75,4,7,0.247098,0.254745,458.295424,0.002641,0.000523,0.00019,0,506,1,98,0,0.015192
1214,,3,1,4,1.75,0.55,2.3,7,0.231768,0.238891,32.595919,0.002255,0.000141,0.00016,0,506,1,58,0,0.013215
2314,,2,1,3,1.1,0.55,1.65,7,0.262083,0.271064,4.799682,0.003315,0.001347,0.000102,0,506,4,78,0,0.016663
2919,,1,0,1,0.55,0,0.55,0,0,0,0,0.00186,0,0.000079,0,426,2,78,0,0.010102
606,,4,2,6,2.65,1.1,3.75,7,0.234246,0.241853,155.723296,0.002109,0.000167,0.000231,0,506,1,58,0,0.012617
5415,,0,1,1,0,0.6,0.6,1,1,1,0,0,0.002009,0.00005,0,521,2,79,0,0
2979,,1,2,3,0.55,1.1,1.65,7,0.23941,0.246128,1.011447,0.000217,0.002234,0.000086,0,506,3,58,0,0.001446
7526,,3,2,5,0.57,1.2,1.77,7,0.285878,0.297,9.848239,0.005333,0.003545,0.000132,0,506,2,105,0.666667,0.028572
863,,15,16,31,7.96,9.25,17.21,6,0.301472,0.316191,19170.99375,0.006464,0.006195,0.000753,0,506,1,62,0.036765,0.038961
992,,5,5,10,2.85,2.85,5.7,7,0.285682,0.297045,722.603571,0.002728,0.003027,0.000222,0,506,1,58,0,0.016978
2155,,2,3,5,1.1,1.6,2.7,7,0.288408,0.299682,3257,0.003635,0.003803,0.000098,0,506,4,38,0.333333,0.019247
2241,,2,2,4,1.1,1.1,2.2,7,0.287038,0.298717,54.716661,0.003357,0.003557,0.000112,0,506,2,9,0,0.018587
2579,,1,2,3,0.55,1.1,1.65,7,0.282878,0.293411,28.153292,0.000194,0.002704,0.000089,0,506,7,93,0,0.001536
912,,5,6,11,2.9,3.45,6.35,7,0.291255,0.302831,2140.999914,0.001014,0.00361,0.00026,0,506,1,68,0,0.008913
715,,11,12,23,6.05,6.85,12.9,6,0.304189,0.316538,3326.874113,0.005332,0.007568,0.000536,0,506,1,67,0.05303,0.035954
1618,,3,3,6,1.65,1.65,3.3,7,0.284445,0.294981,274.463577,0.002612,0.002759,0.000163,0,506,1,49,0,0.014552
1795,,3,3,6,1.65,1.65,3.3,7,0.279961,0.291654,108.617346,0.003048,0.003193,0.000152,0,506,5,18,0,0.015677
1791,,1,2,3,0.65,1.2,1.85,7,0.280527,0.292045,47.086018,0.000302,0.002749,0.000086,0,506,6,7,0,0.002241
1779,,3,3,6,1.65,1.65,3.3,7,0.286665,0.29817,66.569381,0.004028,0.004086,0.000136,0,506,5,1,0.333333,0.019967
1783,,3,3,6,1.65,1.65,3.3,7,0.275799,0.28705,28.637042,0.00303,0.003358,0.000139,0,506,5,9,0,0.016003
1778,,3,2,5,1.65,0.56,2.21,7,0.271758,0.282784,4969.15476,0.002463,0.002453,0.000143,0,506,5,28,0,0.012109
2936,,1,1,2,0.55,0.55,1.1,7,0.271581,0.282362,0,0.00241,0.002448,0.000069,0,506,5,34,0,0.011296
1328,,8,7,15,4.25,4.15,8.4,6,0.298566,0.314042,353.780258,0.011276,0.009957,0.000259,0,506,2,101,0.142857,0.056533
1899,,1,0,1,0.65,0,0.65,0,0,0,0,0.00241,0,0.000069,0,368,5,34,0,0.011296
2078,,2,0,2,1.1,0,1.1,0,0,0,0,0.002412,0,0.000111,0,367,5,34,0,0.011544
5392,,2,1,3,1,0.55,1.55,8,0.23057,0.23786,6.224726,0.002648,0.000242,0.000114,0,506,4,34,0,0.012692
7378,,2,0,2,0.9,0,0.9,0,0,0,0,0.002559,0,0.000098,0,21,5,34,1,0.012896
7584,,7,4,11,1.44,0.04,1.48,7,0.304634,0.319169,5911.045522,0.011518,0.008681,0.000319,0,506,9,106,0.452381,0.057025
608,,5,6,11,3.15,4.1,7.25,7,0.270424,0.281081,4279.335012,0.000197,0.001343,0.000292,0,506,1,92,0.166667,0.003115
445,,5,6,11,3.4,3.95,7.35,7,0.283391,0.296186,5251.291094,0.001736,0.002589,0.000234,0,506,1,92,0.066667,0.012643
1729,,1,1,2,0.65,0.65,1.3,7,0.268698,0.278207,0,0.001048,0.001089,0.000079,0,506,1,92,0,0.005973
803,,6,6,12,3.5,3.6,7.1,7,0.279148,0.290021,1449.519178,0.00218,0.002426,0.000238,0,506,4,56,0,0.013691
476,,10,10,20,5.85,5.65,11.5,7,0.281856,0.293651,37446.536639,0.002262,0.002557,0.000605,0,506,1,92,0,0.016366
1429,,1,1,2,0.7,0.6,1.3,7,0.268698,0.278207,0,0.001048,0.001089,0.000079,0,506,1,92,0,0.005973
662,,2,3,5,1.6,2.1,3.7,7,0.273244,0.283354,208.632908,0.000284,0.001483,0.000153,0,506,1,65,0,0.002811
340,,14,13,27,8.2,7.55,15.75,6,0.28706,0.298701,36335.752422,0.003616,0.002131,0.000702,0,506,1,92,0.014286,0.021499
2541,,1,1,2,0.55,1,1.55,7,0.262028,0.271326,0,0.001111,0.001,0.000076,0,506,1,99,0,0.006286
865,,6,7,13,3.45,4.15,7.6,7,0.282878,0.294576,2811.92491,0.002299,0.002696,0.000292,0,506,2,98,0.071429,0.014197
920,,7,7,14,3.9,3.85,7.75,7,0.269142,0.281241,8393.224638,0.002044,0.001969,0.000355,0,506,1,3,0.02381,0.014349
1106,,5,6,11,2.8,3.35,6.15,7,0.27109,0.283207,529.770068,0.002117,0.002125,0.000205,0,506,1,67,0.133333,0.014169
2502,,1,1,2,0.55,0.55,1.1,7,0.262028,0.271326,0,0.001111,0.001,0.000076,0,506,1,99,0,0.006286
1947,,2,2,4,1.1,1.1,2.2,7,0.262892,0.272634,44.576174,0.001213,0.001091,0.000102,0,506,1,83,0,0.007278
533,,3,3,6,2.25,2.2,4.45,7,0.262285,0.271962,7089.095855,0.001176,0.001045,0.000204,0,506,1,109,0,0.007109
1404,,4,4,8,2.2,2.2,4.4,7,0.278691,0.290533,348.152311,0.003255,0.002929,0.000174,0,506,1,88,0,0.017881
1928,,2,2,4,1.1,1.1,2.2,7,0.266558,0.276833,102.067559,0.001183,0.001333,0.00011,0,506,1,71,0,0.007182
1623,,3,2,5,1.65,1.1,2.75,7,0.238647,0.245689,97.206087,0.001322,0.000254,0.000152,0,506,1,68,0,0.008575
1943,,2,0,2,1.1,0,1.1,0,0,0,0,0.001215,0,0.00012,0,335,1,109,1,0.007615
1933,,2,0,2,1.1,0,1.1,0,0,0,0,0.002437,0,0.000106,0,370,1,2,0,0.013379
7395,,4,0,4,1.82,0,1.82,0,0,0,0,0.001136,0,0.000167,0,2,7,18,0.5,0.007835
7520,,6,5,11,2.17,3.6,5.77,8,0.195421,0.200905,5251.103932,0.001781,0.000124,0.000232,0,506,7,18,0.125,0.010661
7571,,6,4,10,1.53,2.95,4.48,8,0.203189,0.208096,3048.263845,0.002908,0.000138,0.000196,0,506,7,18,0.236111,0.015247
7576,,6,2,8,1.48,0.02,1.5,7,0.253965,0.262239,4054.935362,0.0029,0.000351,0.000231,0,506,7,18,0.3,0.01535
3015,,1,1,2,0.55,0.95,1.5,8,0.234027,0.243016,0,0.00025,0.000259,0.000084,0,506,3,39,0,0.002524
3035,,1,4,5,0.55,3.25,3.8,7,0.252749,0.263502,79.874604,0.000088,0.000821,0.000091,0,506,3,58,0.333333,0.000682
1801,,1,1,2,0.65,0.75,1.4,8,0.234027,0.243016,0,0.00025,0.000259,0.000084,0,506,3,39,0,0.002524
1827,,1,2,3,0.65,1.15,1.8,8,0.234056,0.243194,0,0.00025,0.000341,0.000084,0,506,3,39,0.5,0.002524
2258,,2,2,4,1.1,1.15,2.25,7,0.248541,0.257959,94.372971,0.000757,0.000985,0.000118,0,506,3,39,0,0.006241
1530,,3,3,6,1.7,1.8,3.5,7,0.260172,0.271527,72.186246,0.000736,0.000717,0.000173,0,506,3,39,0.5,0.006272
1805,,2,2,4,1.15,1.15,2.3,7,0.255873,0.265834,284.222631,0.00084,0.000638,0.000108,0,506,3,39,0,0.004678
3178,,1,3,4,0.55,1.65,2.2,8,0.234202,0.243532,45.224697,0.00025,0.000344,0.000084,0,506,3,39,0,0.002524
2718,,1,1,2,0.55,0.55,1.1,8,0.234027,0.243016,0,0.00025,0.000259,0.000084,0,506,3,39,0,0.002524
3102,,1,2,3,0.55,1.1,1.65,8,0.234056,0.243194,0,0.00025,0.000341,0.000084,0,506,3,39,0.5,0.002524
2303,,1,1,2,0.6,0.55,1.15,8,0.234027,0.243016,0,0.00025,0.000259,0.000084,0,506,3,39,0,0.002524
3063,,1,1,2,0.55,0.55,1.1,8,0.234027,0.243016,0,0.00025,0.000259,0.000084,0,506,3,39,0,0.002524
2272,,2,2,4,1.1,1.1,2.2,7,0.255995,0.267348,0,0.000832,0.000709,0.000115,0,506,3,39,1,0.005731
3032,,1,1,2,0.55,0.55,1.1,8,0.234027,0.243016,0,0.00025,0.000259,0.000084,0,506,3,39,0,0.002524
1803,,2,2,4,1.15,1.1,2.25,7,0.255995,0.267348,0,0.000832,0.000709,0.000115,0,506,3,39,1,0.005731
3308,,1,0,1,0.55,0,0.55,0,0,0,0,0.00025,0,0.000084,0,378,3,39,0,0.002524
3303,,1,0,1,0.55,0,0.55,0,0,0,0,0.00025,0,0.000084,0,377,3,39,0,0.002524
3174,,1,0,1,0.55,0,0.55,0,0,0,0,0.00025,0,0.000084,0,376,3,39,0,0.002524
3065,,1,0,1,0.55,0,0.55,0,0,0,0,0.00025,0,0.000084,0,375,3,39,0,0.002524
2116,,1,1,2,0.6,0.65,1.25,7,0.257969,0.266625,0,0.00093,0.00087,0.00008,0,506,1,83,0,0.005358
169,,21,24,45,12.7,16.05,28.75,6,0.309797,0.325665,26642.875896,0.00677,0.007339,0.000863,0,506,7,69,0.038333,0.047875
2114,,1,1,2,0.6,0.6,1.2,7,0.257969,0.266625,0,0.00093,0.00087,0.00008,0,506,1,83,0,0.005358
1235,,9,8,17,4.75,4.5,9.25,7,0.273964,0.285475,21945.766561,0.002691,0.001567,0.00056,0,506,1,54,0.069444,0.017594
2741,,1,1,2,0.55,0.55,1.1,7,0.257969,0.266625,0,0.00093,0.00087,0.00008,0,506,1,83,0,0.005358
1920,,2,2,4,1.1,1.1,2.2,7,0.259523,0.268635,47.201567,0.001045,0.000991,0.000119,0,506,1,83,0,0.006465
2734,,1,1,2,0.55,0.55,1.1,7,0.257969,0.266625,0,0.00093,0.00087,0.00008,0,506,1,83,0,0.005358
